time;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____3_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____3_SM_generator_running;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___4_EC_load_PPu;_LOAD___4_EC_load_QPu;_LOAD___9_EC_load_PPu;_LOAD___9_EC_load_QPu;_LOAD__10_EC_load_PPu;_LOAD__10_EC_load_QPu;_LOAD__11_EC_load_PPu;_LOAD__11_EC_load_QPu;
801.164214;0.977337;0.931405;0.978041;1.018310;0.968033;0.959091;0.953694;0.938888;0.994698;0.994868;178.338581;8.603585;15.899382;23.344319;1.000000;0.896676;0.175009;0.418528;-0.031253;0.258941;0.133580;0.078458;0.046141;0.030000;0.013922;
801.179467;0.977347;0.931603;0.978160;1.018327;0.968167;0.959224;0.953826;0.939019;0.994551;0.994770;178.090486;8.845725;15.850114;23.289697;1.000000;0.896690;0.175014;0.418661;-0.031270;0.258995;0.133626;0.078474;0.046157;0.030007;0.013927;
801.194721;0.977359;0.931822;0.978294;1.018350;0.968317;0.959372;0.953973;0.939164;0.994404;0.994670;177.817353;9.112750;15.795865;23.230392;1.000000;0.896707;0.175019;0.418809;-0.031288;0.259055;0.133677;0.078492;0.046175;0.030014;0.013932;
801.209975;0.977373;0.932060;0.978439;1.018376;0.968480;0.959533;0.954133;0.939323;0.994257;0.994566;177.521077;9.402734;15.737225;23.166805;1.000000;0.896726;0.175026;0.418969;-0.031308;0.259120;0.133734;0.078512;0.046194;0.030021;0.013938;
801.225228;0.977389;0.932315;0.978595;1.018405;0.968654;0.959706;0.954305;0.939493;0.994110;0.994459;177.203700;9.713604;15.674814;23.099365;1.000000;0.896747;0.175033;0.419142;-0.031329;0.259191;0.133794;0.078533;0.046215;0.030029;0.013944;
801.240482;0.977406;0.932585;0.978761;1.018437;0.968839;0.959889;0.954487;0.939673;0.993964;0.994349;176.867395;10.043158;15.609266;23.028520;1.000000;0.896770;0.175040;0.419324;-0.031352;0.259265;0.133858;0.078556;0.046237;0.030038;0.013951;
801.255735;0.977423;0.932868;0.978933;1.018470;0.969032;0.960080;0.954677;0.939861;0.993818;0.994234;176.514456;10.389072;15.541227;22.954739;1.000000;0.896794;0.175048;0.419514;-0.031376;0.259342;0.133925;0.078579;0.046260;0.030047;0.013958;
801.270989;0.977441;0.933160;0.979111;1.018503;0.969232;0.960278;0.954874;0.940055;0.993672;0.994116;176.147279;10.748923;15.471347;22.878501;1.000000;0.896819;0.175056;0.419712;-0.031401;0.259422;0.133994;0.078604;0.046284;0.030056;0.013965;
801.286242;0.977460;0.933461;0.979292;1.018535;0.969435;0.960479;0.955074;0.940253;0.993526;0.993994;175.768347;11.120203;15.400269;22.800293;1.000000;0.896845;0.175064;0.419914;-0.031426;0.259504;0.134064;0.078628;0.046308;0.030066;0.013972;
801.301496;0.977478;0.933766;0.979476;1.018567;0.969642;0.960683;0.955277;0.940454;0.993381;0.993868;175.380214;11.500335;15.328626;22.720602;1.000000;0.896870;0.175073;0.420121;-0.031451;0.259587;0.134135;0.078653;0.046333;0.030075;0.013980;
801.316749;0.977497;0.934074;0.979659;1.018595;0.969848;0.960888;0.955480;0.940655;0.993236;0.993737;174.985488;11.886690;15.257033;22.639915;1.000000;0.896895;0.175081;0.420329;-0.031477;0.259670;0.134207;0.078678;0.046357;0.030085;0.013987;
801.332003;0.977514;0.934383;0.979841;1.018621;0.970053;0.961091;0.955682;0.940855;0.993091;0.993602;174.586811;12.276608;15.186084;22.558711;1.000000;0.896920;0.175089;0.420537;-0.031503;0.259752;0.134278;0.078703;0.046382;0.030094;0.013995;
801.347257;0.977531;0.934689;0.980019;1.018643;0.970255;0.961291;0.955881;0.941052;0.992947;0.993462;174.186842;12.667415;15.116343;22.477458;1.000000;0.896943;0.175096;0.420744;-0.031529;0.259833;0.134348;0.078728;0.046406;0.030104;0.014002;
801.362510;0.977547;0.934991;0.980192;1.018661;0.970452;0.961486;0.956075;0.941244;0.992803;0.993318;173.788242;13.056441;15.048344;22.396611;1.000000;0.896964;0.175103;0.420947;-0.031555;0.259913;0.134416;0.078752;0.046429;0.030113;0.014009;
801.377764;0.977561;0.935286;0.980359;1.018674;0.970643;0.961675;0.956263;0.941429;0.992659;0.993170;173.393650;13.441038;14.982583;22.316607;1.000000;0.896984;0.175110;0.421146;-0.031580;0.259989;0.134482;0.078775;0.046452;0.030122;0.014016;
801.393017;0.977574;0.935572;0.980518;1.018680;0.970825;0.961855;0.956442;0.941607;0.992516;0.993018;173.005667;13.818599;14.919521;22.237862;1.000000;0.897001;0.175115;0.421340;-0.031604;0.260062;0.134545;0.078797;0.046474;0.030130;0.014023;
801.408271;0.977584;0.935847;0.980668;1.018681;0.970998;0.962026;0.956612;0.941775;0.992373;0.992861;172.626841;14.186576;14.859579;22.160774;1.000000;0.897016;0.175120;0.421525;-0.031627;0.260132;0.134605;0.078818;0.046495;0.030138;0.014029;
801.423524;0.977593;0.936108;0.980806;1.018675;0.971160;0.962186;0.956771;0.941932;0.992230;0.992700;172.259645;14.542498;14.803136;22.085715;1.000000;0.897028;0.175124;0.421702;-0.031649;0.260197;0.134661;0.078838;0.046514;0.030146;0.014035;
801.438778;0.977599;0.936355;0.980934;1.018662;0.971309;0.962334;0.956918;0.942078;0.992087;0.992536;171.906459;14.883988;14.750530;22.013033;1.000000;0.897037;0.175127;0.421869;-0.031670;0.260257;0.134713;0.078856;0.046532;0.030153;0.014040;
801.454032;0.977603;0.936586;0.981048;1.018641;0.971445;0.962468;0.957052;0.942210;0.991945;0.992367;171.569560;15.208779;14.702060;21.943052;1.000000;0.897042;0.175128;0.422025;-0.031689;0.260311;0.134760;0.078873;0.046548;0.030159;0.014045;
801.469285;0.977604;0.936797;0.981149;1.018613;0.971566;0.962588;0.957171;0.942328;0.991803;0.992195;171.251098;15.514730;14.657984;21.876068;1.000000;0.897043;0.175129;0.422168;-0.031707;0.260360;0.134802;0.078887;0.046563;0.030165;0.014049;
801.484539;0.977602;0.936990;0.981235;1.018576;0.971672;0.962693;0.957275;0.942431;0.991661;0.992020;170.953087;15.799841;14.618522;21.812353;1.000000;0.897041;0.175128;0.422298;-0.031724;0.260403;0.134839;0.078900;0.046575;0.030170;0.014053;
801.499792;0.977598;0.937161;0.981306;1.018532;0.971761;0.962782;0.957364;0.942518;0.991519;0.991842;170.677388;16.062263;14.583856;21.752155;1.000000;0.897035;0.175126;0.422413;-0.031738;0.260439;0.134870;0.078911;0.046586;0.030174;0.014056;
801.515046;0.977590;0.937309;0.981361;1.018480;0.971834;0.962854;0.957435;0.942589;0.991378;0.991661;170.425696;16.300319;14.554136;21.695696;1.000000;0.897024;0.175123;0.422514;-0.031751;0.260468;0.134895;0.078920;0.046595;0.030177;0.014059;
801.530299;0.977579;0.937435;0.981400;1.018419;0.971889;0.962908;0.957489;0.942642;0.991237;0.991477;170.199530;16.512504;14.529478;21.643171;1.000000;0.897009;0.175118;0.422599;-0.031761;0.260490;0.134914;0.078927;0.046601;0.030180;0.014061;
801.545553;0.977565;0.937537;0.981422;1.018350;0.971926;0.962944;0.957525;0.942678;0.991096;0.991291;170.000225;16.697505;14.509968;21.594755;1.000000;0.896989;0.175111;0.422668;-0.031770;0.260505;0.134927;0.078931;0.046606;0.030181;0.014062;
801.560806;0.977547;0.937613;0.981427;1.018274;0.971944;0.962962;0.957543;0.942696;0.990955;0.991103;169.828915;16.854202;14.495664;21.550599;1.000000;0.896965;0.175103;0.422719;-0.031776;0.260512;0.134933;0.078933;0.046608;0.030182;0.014063;
801.576060;0.977526;0.937664;0.981414;1.018189;0.971943;0.962962;0.957542;0.942695;0.990814;0.990913;169.686536;16.981681;14.486599;21.510832;1.000000;0.896936;0.175094;0.422754;-0.031781;0.260512;0.134933;0.078933;0.046608;0.030182;0.014063;
801.591314;0.977502;0.937690;0.981384;1.018096;0.971924;0.962943;0.957523;0.942676;0.990673;0.990723;169.573814;17.079234;14.482782;21.475559;1.000000;0.896903;0.175083;0.422771;-0.031783;0.260504;0.134926;0.078931;0.046605;0.030181;0.014062;
801.606567;0.977474;0.937689;0.981336;1.017995;0.971885;0.962904;0.957485;0.942639;0.990532;0.990531;169.491259;17.146366;14.484201;21.444867;1.000000;0.896864;0.175071;0.422771;-0.031783;0.260489;0.134913;0.078926;0.046601;0.030179;0.014061;
801.621821;0.977443;0.937663;0.981272;1.017887;0.971828;0.962848;0.957429;0.942583;0.990392;0.990338;169.439171;17.182796;14.490824;21.418821;1.000000;0.896821;0.175057;0.422753;-0.031781;0.260466;0.134893;0.078919;0.046594;0.030177;0.014059;
801.637074;0.977408;0.937610;0.981189;1.017772;0.971752;0.962772;0.957354;0.942509;0.990251;0.990146;169.417629;17.188461;14.502597;21.397467;1.000000;0.896773;0.175041;0.422717;-0.031776;0.260435;0.134866;0.078910;0.046585;0.030173;0.014056;
801.652328;0.977370;0.937531;0.981090;1.017649;0.971657;0.962678;0.957260;0.942416;0.990110;0.989953;169.426498;17.163509;14.519453;21.380827;1.000000;0.896721;0.175024;0.422664;-0.031769;0.260397;0.134833;0.078899;0.046573;0.030169;0.014053;
801.682835;0.977283;0.937298;0.980842;1.017385;0.971413;0.962437;0.957020;0.942179;0.989829;0.989570;169.532969;17.024343;14.567798;21.361658;1.000000;0.896601;0.174985;0.422506;-0.031750;0.260299;0.134749;0.078869;0.046544;0.030158;0.014044;
801.710291;0.977193;0.937005;0.980565;1.017125;0.971134;0.962161;0.956746;0.941907;0.989575;0.989229;169.726465;16.800841;14.627504;21.360250;1.000000;0.896478;0.174945;0.422308;-0.031725;0.260187;0.134652;0.078835;0.046511;0.030145;0.014034;
801.737748;0.977093;0.936638;0.980239;1.016849;0.970803;0.961833;0.956420;0.941585;0.989321;0.988892;170.006264;16.490542;14.701649;21.373430;1.000000;0.896340;0.174900;0.422060;-0.031694;0.260054;0.134537;0.078795;0.046471;0.030129;0.014022;
801.762458;0.976995;0.936249;0.979909;1.016586;0.970463;0.961496;0.956085;0.941254;0.989092;0.988596;170.325875;16.143087;14.779929;21.397310;1.000000;0.896204;0.174856;0.421797;-0.031661;0.259917;0.134420;0.078753;0.046431;0.030113;0.014010;
801.784698;0.976899;0.935856;0.979583;1.016340;0.970126;0.961163;0.955754;0.940926;0.988885;0.988334;170.662608;15.780989;14.858959;21.427994;1.000000;0.896073;0.174813;0.421532;-0.031628;0.259782;0.134303;0.078712;0.046390;0.030098;0.013997;
801.804714;0.976808;0.935470;0.979270;1.016112;0.969801;0.960841;0.955434;0.940609;0.988699;0.988104;171.000685;15.419853;14.936364;21.462603;1.000000;0.895948;0.174773;0.421271;-0.031595;0.259651;0.134191;0.078673;0.046352;0.030083;0.013986;
801.824730;0.976713;0.935059;0.978941;1.015880;0.969458;0.960501;0.955096;0.940275;0.988512;0.987880;171.367091;15.030173;15.019013;21.503297;1.000000;0.895817;0.174730;0.420993;-0.031560;0.259513;0.134072;0.078631;0.046311;0.030067;0.013973;
801.844745;0.976614;0.934626;0.978597;1.015643;0.969099;0.960146;0.954743;0.939925;0.988325;0.987661;171.756975;14.616810;15.106168;21.549499;1.000000;0.895680;0.174686;0.420701;-0.031524;0.259369;0.133948;0.078587;0.046268;0.030050;0.013960;
801.862759;0.976521;0.934220;0.978278;1.015428;0.968765;0.959815;0.954414;0.939600;0.988156;0.987470;172.124017;14.228464;15.187842;21.595299;1.000000;0.895553;0.174644;0.420427;-0.031490;0.259235;0.133832;0.078547;0.046228;0.030034;0.013948;
801.880774;0.976426;0.933803;0.977951;1.015212;0.968422;0.959476;0.954077;0.939267;0.987987;0.987283;172.502212;13.828801;15.271900;21.644509;1.000000;0.895422;0.174602;0.420145;-0.031455;0.259098;0.133714;0.078505;0.046187;0.030018;0.013936;
801.898788;0.976328;0.933377;0.977620;1.014996;0.968075;0.959132;0.953735;0.938928;0.987817;0.987102;172.887630;13.421762;15.357635;21.696574;1.000000;0.895287;0.174558;0.419858;-0.031419;0.258958;0.133594;0.078463;0.046146;0.030002;0.013924;
801.916802;0.976228;0.932947;0.977285;1.014781;0.967724;0.958785;0.953389;0.938587;0.987647;0.986927;173.276328;13.011295;15.444319;21.750886;1.000000;0.895150;0.174513;0.419568;-0.031383;0.258817;0.133473;0.078420;0.046104;0.029986;0.013911;
801.934816;0.976127;0.932515;0.976951;1.014567;0.967372;0.958437;0.953043;0.938245;0.987477;0.986756;173.664377;12.601337;15.531189;21.806803;1.000000;0.895011;0.174468;0.419277;-0.031346;0.258676;0.133352;0.078378;0.046062;0.029970;0.013898;
801.952830;0.976024;0.932085;0.976618;1.014356;0.967023;0.958091;0.952699;0.937904;0.987306;0.986591;174.047889;12.195784;15.617455;21.863659;1.000000;0.894870;0.174422;0.418987;-0.031310;0.258536;0.133232;0.078335;0.046021;0.029953;0.013886;
801.970844;0.975921;0.931661;0.976290;1.014149;0.966677;0.957749;0.952359;0.937568;0.987134;0.986432;174.423060;11.798449;15.702306;21.920764;1.000000;0.894727;0.174376;0.418701;-0.031275;0.258398;0.133113;0.078293;0.045980;0.029937;0.013873;
801.988859;0.975817;0.931245;0.975968;1.013947;0.966339;0.957414;0.952027;0.937239;0.986963;0.986277;174.786199;11.413034;15.784922;21.977415;1.000000;0.894584;0.174329;0.418420;-0.031240;0.258262;0.132996;0.078252;0.045939;0.029922;0.013861;
802.006873;0.975712;0.930841;0.975655;1.013751;0.966011;0.957089;0.951703;0.936919;0.986790;0.986128;175.133760;11.043095;15.864484;22.032905;1.000000;0.894441;0.174283;0.418148;-0.031206;0.258130;0.132883;0.078212;0.045900;0.029907;0.013850;
802.024887;0.975608;0.930453;0.975354;1.013562;0.965694;0.956775;0.951391;0.936610;0.986618;0.985983;175.462378;10.692006;15.940184;22.086530;1.000000;0.894298;0.174236;0.417887;-0.031173;0.258004;0.132774;0.078174;0.045863;0.029892;0.013838;
802.042901;0.975505;0.930083;0.975066;1.013380;0.965391;0.956476;0.951093;0.936316;0.986445;0.985843;175.768898;10.362937;16.011238;22.137601;1.000000;0.894156;0.174190;0.417637;-0.031142;0.257882;0.132670;0.078137;0.045827;0.029878;0.013827;
802.060915;0.975403;0.929734;0.974793;1.013206;0.965105;0.956192;0.950812;0.936037;0.986272;0.985707;176.050397;10.058818;16.076900;22.185450;1.000000;0.894015;0.174145;0.417402;-0.031113;0.257768;0.132572;0.078103;0.045793;0.029865;0.013817;
802.078929;0.975302;0.929409;0.974537;1.013042;0.964837;0.955927;0.950548;0.935776;0.986099;0.985575;176.304212;9.782321;16.136471;22.229445;1.000000;0.893876;0.174100;0.417183;-0.031086;0.257660;0.132480;0.078070;0.045761;0.029852;0.013808;
802.096943;0.975202;0.929110;0.974300;1.012887;0.964590;0.955682;0.950305;0.935535;0.985925;0.985446;176.527962;9.535836;16.189313;22.268993;1.000000;0.893740;0.174055;0.416982;-0.031061;0.257561;0.132395;0.078040;0.045732;0.029841;0.013799;
802.114958;0.975105;0.928839;0.974084;1.012743;0.964364;0.955459;0.950083;0.935316;0.985751;0.985321;176.719563;9.321451;16.234861;22.303552;1.000000;0.893606;0.174012;0.416800;-0.031038;0.257471;0.132318;0.078013;0.045705;0.029830;0.013791;
802.132972;0.975010;0.928598;0.973889;1.012609;0.964162;0.955259;0.949883;0.935119;0.985577;0.985197;176.877249;9.140936;16.272630;22.332642;1.000000;0.893475;0.173969;0.416638;-0.031018;0.257390;0.132248;0.077988;0.045681;0.029821;0.013783;
802.150986;0.974917;0.928389;0.973717;1.012486;0.963984;0.955082;0.949708;0.934945;0.985403;0.985077;176.999580;8.995731;16.302225;22.355845;1.000000;0.893347;0.173928;0.416497;-0.031001;0.257319;0.132187;0.077967;0.045660;0.029813;0.013777;
802.169000;0.974827;0.928213;0.973569;1.012374;0.963831;0.954931;0.949558;0.934796;0.985228;0.984957;177.085454;8.886935;16.323350;22.372818;1.000000;0.893223;0.173888;0.416379;-0.030986;0.257257;0.132135;0.077948;0.045642;0.029805;0.013772;
802.187014;0.974739;0.928070;0.973444;1.012273;0.963704;0.954805;0.949432;0.934672;0.985054;0.984839;177.134113;8.815299;16.335811;22.383294;1.000000;0.893103;0.173848;0.416283;-0.030974;0.257206;0.132091;0.077933;0.045627;0.029800;0.013767;
802.205028;0.974654;0.927962;0.973343;1.012183;0.963602;0.954704;0.949332;0.934574;0.984879;0.984722;177.145148;8.781220;16.339521;22.387088;1.000000;0.892986;0.173811;0.416209;-0.030965;0.257166;0.132057;0.077920;0.045615;0.029795;0.013763;
802.223042;0.974572;0.927887;0.973266;1.012104;0.963527;0.954630;0.949258;0.934500;0.984704;0.984605;177.118499;8.784746;16.334504;22.384095;1.000000;0.892873;0.173774;0.416159;-0.030959;0.257135;0.132031;0.077911;0.045606;0.029791;0.013761;
802.241057;0.974493;0.927845;0.973213;1.012035;0.963477;0.954580;0.949209;0.934451;0.984530;0.984487;177.054454;8.825572;16.320887;22.374296;1.000000;0.892765;0.173739;0.416131;-0.030955;0.257115;0.132013;0.077905;0.045600;0.029789;0.013759;
802.259071;0.974417;0.927837;0.973183;1.011976;0.963451;0.954555;0.949184;0.934427;0.984355;0.984369;176.953641;8.903045;16.298906;22.357754;1.000000;0.892660;0.173705;0.416125;-0.030955;0.257105;0.132005;0.077902;0.045597;0.029788;0.013758;
802.277085;0.974343;0.927860;0.973174;1.011927;0.963450;0.954553;0.949182;0.934425;0.984181;0.984249;176.817026;9.016180;16.268898;22.334614;1.000000;0.892559;0.173672;0.416141;-0.030957;0.257105;0.132004;0.077902;0.045597;0.029788;0.013758;
802.295099;0.974272;0.927914;0.973187;1.011885;0.963471;0.954574;0.949203;0.934446;0.984007;0.984128;176.645896;9.163660;16.231292;22.305096;1.000000;0.892461;0.173640;0.416177;-0.030961;0.257113;0.132011;0.077904;0.045600;0.029789;0.013759;
802.313113;0.974203;0.927996;0.973219;1.011851;0.963513;0.954616;0.949245;0.934487;0.983832;0.984004;176.441850;9.343857;16.186608;22.269496;1.000000;0.892366;0.173610;0.416232;-0.030968;0.257130;0.132026;0.077910;0.045605;0.029791;0.013760;
802.331127;0.974137;0.928105;0.973269;1.011824;0.963575;0.954677;0.949305;0.934547;0.983658;0.983878;176.206782;9.554846;16.135439;22.228175;1.000000;0.892275;0.173580;0.416306;-0.030977;0.257155;0.132047;0.077917;0.045612;0.029794;0.013762;
802.349142;0.974072;0.928238;0.973334;1.011802;0.963654;0.954756;0.949383;0.934624;0.983485;0.983749;175.942862;9.794426;16.078449;22.181555;1.000000;0.892186;0.173551;0.416395;-0.030988;0.257186;0.132074;0.077927;0.045621;0.029797;0.013765;
802.367156;0.974009;0.928393;0.973414;1.011785;0.963749;0.954850;0.949477;0.934716;0.983311;0.983617;175.652517;10.060138;16.016353;22.130110;1.000000;0.892099;0.173523;0.416500;-0.031001;0.257224;0.132107;0.077938;0.045632;0.029802;0.013769;
802.385170;0.973947;0.928567;0.973506;1.011771;0.963857;0.954957;0.949583;0.934822;0.983138;0.983480;175.338407;10.349290;15.949913;22.074360;1.000000;0.892014;0.173496;0.416617;-0.031016;0.257268;0.132144;0.077951;0.045645;0.029807;0.013773;
802.403184;0.973886;0.928758;0.973607;1.011759;0.963976;0.955074;0.949700;0.934937;0.982965;0.983340;175.003397;10.658986;15.879919;22.014862;1.000000;0.891931;0.173469;0.416745;-0.031031;0.257315;0.132184;0.077966;0.045659;0.029812;0.013777;
802.421198;0.973826;0.928961;0.973717;1.011748;0.964103;0.955201;0.949826;0.935062;0.982792;0.983196;174.650537;10.986149;15.807182;21.952200;1.000000;0.891848;0.173442;0.416882;-0.031048;0.257366;0.132228;0.077981;0.045674;0.029818;0.013781;
802.439212;0.973766;0.929175;0.973831;1.011738;0.964237;0.955333;0.949957;0.935192;0.982620;0.983047;174.283024;11.327554;15.732517;21.886976;1.000000;0.891766;0.173415;0.417026;-0.031066;0.257420;0.132274;0.077997;0.045690;0.029824;0.013786;
802.457226;0.973706;0.929395;0.973948;1.011726;0.964374;0.955469;0.950093;0.935326;0.982448;0.982893;173.904180;11.679857;15.656734;21.819807;1.000000;0.891683;0.173388;0.417174;-0.031085;0.257475;0.132321;0.078014;0.045706;0.029831;0.013791;
802.475241;0.973646;0.929620;0.974066;1.011712;0.964513;0.955606;0.950229;0.935461;0.982276;0.982735;173.517416;12.039626;15.580627;21.751310;1.000000;0.891600;0.173361;0.417325;-0.031104;0.257530;0.132369;0.078031;0.045723;0.029837;0.013796;
802.493255;0.973584;0.929845;0.974183;1.011695;0.964650;0.955742;0.950364;0.935594;0.982105;0.982572;173.126200;12.403380;15.504964;21.682097;1.000000;0.891516;0.173334;0.417477;-0.031122;0.257585;0.132416;0.078047;0.045739;0.029843;0.013801;
802.511269;0.973522;0.930067;0.974295;1.011673;0.964784;0.955875;0.950496;0.935725;0.981934;0.982403;172.734023;12.767615;15.430479;21.612772;1.000000;0.891431;0.173306;0.417626;-0.031141;0.257639;0.132462;0.078064;0.045755;0.029850;0.013806;
802.529283;0.973458;0.930283;0.974402;1.011647;0.964912;0.956001;0.950622;0.935849;0.981763;0.982230;172.344369;13.128840;15.357863;21.543919;1.000000;0.891343;0.173278;0.417772;-0.031159;0.257690;0.132506;0.078079;0.045770;0.029856;0.013810;
802.547297;0.973393;0.930492;0.974501;1.011614;0.965032;0.956120;0.950740;0.935966;0.981593;0.982053;171.960677;13.483613;15.287760;21.476101;1.000000;0.891253;0.173249;0.417913;-0.031176;0.257738;0.132547;0.078094;0.045784;0.029861;0.013815;
802.565311;0.973325;0.930688;0.974591;1.011575;0.965143;0.956229;0.950849;0.936073;0.981423;0.981870;171.586313;13.828574;15.220760;21.409852;1.000000;0.891161;0.173219;0.418045;-0.031193;0.257783;0.132585;0.078107;0.045797;0.029866;0.013818;
